mass_g,group,metabolic_loss_per_day,fmr_w_per_g,whole_body_fmr_w
0.07528567156644912,ectotherm,0.029766635972522423,0.0024116487477738075,0.00018156259555853716
0.07528567156644912,mammal endotherm,1.2574556373166375,0.1018771928381535,0.007669892880125027
0.07528567156644912,bird endotherm,1.8299417447934578,0.14825916913835885,0.011161791114465114
0.08189210019721267,ectotherm,0.029368719238976097,0.0023794101235281562,0.00019485489224622995
0.08189210019721267,mammal endotherm,1.2292201151682511,0.09958959266409442,0.008155600901047617
0.08189210019721267,bird endotherm,1.7888513403831419,0.14493008544770825,0.011868629079074319
0.0890782526764226,ectotherm,0.028976121807449077,0.0023476024612516613,0.00020912032522716706
0.0890782526764226,mammal endotherm,1.2016186072048056,0.09735335938001898,0.008672067145751906
0.0890782526764226,bird endotherm,1.7486835999534736,0.14167575462586013,0.012620228668685216
0.09689500062613693,ectotherm,0.028588772570165295,0.0023162199998976512,0.00022443013834035378
0.09689500062613693,mammal endotherm,1.1746368769625792,0.09516733956872749,0.009221239427099636
0.09689500062613693,bird endotherm,1.7094178055574416,0.13849449813544087,0.013419424483550064
0.10539767972822035,ectotherm,0.028206601369908754,0.0022852570554324223,0.00024086079122512236
