pixel_id x y time_step species_id biomass
1 1 0 22.0000 25 6.531228e-03
1 1 0 22.0000 26 6.955614e-03
1 1 0 22.0000 27 7.323383e-03
1 1 0 22.0000 28 3.721596e-03
1 1 0 22.0000 29 4.091514e-03
1 1 0 22.0000 30 4.382460e-03
1 1 0 22.0000 31 4.336192e-03
1 1 0 22.0000 32 4.422931e-03
1 1 0 22.0000 33 2.438758e-03
1 1 0 22.0000 34 2.477307e-03
1 1 0 22.0000 35 2.546764e-03
1 1 0 22.0000 36 1.129739e-03
1 1 0 22.0000 37 1.175980e-03
1 1 0 22.0000 38 6.666813e-04
1 1 0 22.0000 39 6.668713e-04
2 2 0 22.0000 0 6.044893e+00
2 2 0 22.0000 1 5.485145e+00
2 2 0 22.0000 2 4.021706e+00
2 2 0 22.0000 3 2.680804e+00
2 2 0 22.0000 4 1.883757e+00
2 2 0 22.0000 5 1.889149e+00
2 2 0 22.0000 6 1.442635e+00
2 2 0 22.0000 7 4.913908e-01
2 2 0 22.0000 8 4.885352e-01
2 2 0 22.0000 9 2.992647e-01
2 2 0 22.0000 10 1.220099e-01
2 2 0 22.0000 11 1.500695e-01
2 2 0 22.0000 12 1.156659e-01
2 2 0 22.0000 13 1.065244e-01
2 2 0 22.0000 14 9.422392e-02
2 2 0 22.0000 15 9.402736e-02
2 2 0 22.0000 16 7.595618e-02
2 2 0 22.0000 17 5.983108e-02
2 2 0 22.0000 18 4.959489e-02
2 2 0 22.0000 19 3.479567e-02
2 2 0 22.0000 20 3.545452e-02
2 2 0 22.0000 21 2.133195e-02
2 2 0 22.0000 22 2.229007e-02
2 2 0 22.0000 23 1.462776e-02
2 2 0 22.0000 24 1.451043e-02
2 2 0 22.0000 25 9.856796e-03
2 2 0 22.0000 26 1.014625e-02
2 2 0 22.0000 27 1.031976e-02
2 2 0 22.0000 28 5.324845e-03
2 2 0 22.0000 29 5.598422e-03
2 2 0 22.0000 30 5.826357e-03
2 2 0 22.0000 31 5.943478e-03
2 2 0 22.0000 32 5.951930e-03
2 2 0 22.0000 33 3.153307e-03
2 2 0 22.0000 34 3.241656e-03
2 2 0 22.0000 35 3.248724e-03
2 2 0 22.0000 36 1.386238e-03
2 2 0 22.0000 37 1.425076e-03
2 2 0 22.0000 38 7.858161e-04
2 2 0 22.0000 39 7.714774e-04
0 0 0 23.0000 0 4.989013e+00
0 0 0 23.0000 1 4.720896e+00
0 0 0 23.0000 2 3.664669e+00
0 0 0 23.0000 3 2.531945e+00
0 0 0 23.0000 4 1.831243e+00
0 0 0 23.0000 5 1.767707e+00
0 0 0 23.0000 6 1.390156e+00
0 0 0 23.0000 7 4.873641e-01
0 0 0 23.0000 8 4.980802e-01
0 0 0 23.0000 9 2.995180e-01
0 0 0 23.0000 10 3.243899e-02
0 0 0 23.0000 11 5.091402e-02
0 0 0 23.0000 12 4.117879e-02
0 0 0 23.0000 13 3.857435e-02
0 0 0 23.0000 14 3.706161e-02
0 0 0 23.0000 15 3.753124e-02
0 0 0 23.0000 16 3.118937e-02
0 0 0 23.0000 17 2.799074e-02
0 0 0 23.0000 18 2.469105e-02
0 0 0 23.0000 19 1.754858e-02
0 0 0 23.0000 20 1.833941e-02
0 0 0 23.0000 21 1.246679e-02
0 0 0 23.0000 22 1.306034e-02
0 0 0 23.0000 23 9.064661e-03
0 0 0 23.0000 24 9.124794e-03
0 0 0 23.0000 25 6.255486e-03
0 0 0 23.0000 26 6.637072e-03
0 0 0 23.0000 27 6.878689e-03
0 0 0 23.0000 28 3.557200e-03
0 0 0 23.0000 29 3.913854e-03
0 0 0 23.0000 30 4.173288e-03
0 0 0 23.0000 31 4.156843e-03
0 0 0 23.0000 32 4.235054e-03
0 0 0 23.0000 33 2.344932e-03
0 0 0 23.0000 34 2.397775e-03
0 0 0 23.0000 35 2.505315e-03
0 0 0 23.0000 36 1.112280e-03
0 0 0 23.0000 37 1.157202e-03
0 0 0 23.0000 38 6.548991e-04
0 0 0 23.0000 39 6.644957e-04
1 1 0 23.0000 0 4.982444e+00
1 1 0 23.0000 1 4.785110e+00
1 1 0 23.0000 2 3.626981e+00
1 1 0 23.0000 3 2.576273e+00
1 1 0 23.0000 4 1.810749e+00
1 1 0 23.0000 5 1.813756e+00
1 1 0 23.0000 6 1.417819e+00
1 1 0 23.0000 7 4.928787e-01
1 1 0 23.0000 8 4.956990e-01
1 1 0 23.0000 9 2.960868e-01
1 1 0 23.0000 10 3.182608e-02
1 1 0 23.0000 11 5.081398e-02
1 1 0 23.0000 12 4.253179e-02
1 1 0 23.0000 13 3.916398e-02
1 1 0 23.0000 14 3.774592e-02
1 1 0 23.0000 15 3.751069e-02
1 1 0 23.0000 16 3.075783e-02
1 1 0 23.0000 17 2.802302e-02
1 1 0 23.0000 18 2.375125e-02
1 1 0 23.0000 19 1.775968e-02
1 1 0 23.0000 20 1.828240e-02
1 1 0 23.0000 21 1.269928e-02
1 1 0 23.0000 22 1.318386e-02
1 1 0 23.0000 23 9.197836e-03
1 1 0 23.0000 24 9.143968e-03
1 1 0 23.0000 25 6.211665e-03
1 1 0 23.0000 26 6.626576e-03
1 1 0 23.0000 27 6.988860e-03
1 1 0 23.0000 28 3.559269e-03
1 1 0 23.0000 29 3.927381e-03
1 1 0 23.0000 30 4.219082e-03
1 1 0 23.0000 31 4.175218e-03
1 1 0 23.0000 32 4.262987e-03
1 1 0 23.0000 33 2.360052e-03
1 1 0 23.0000 34 2.400175e-03
1 1 0 23.0000 35 2.471138e-03
1 1 0 23.0000 36 1.100832e-03
1 1 0 23.0000 37 1.148058e-03
1 1 0 23.0000 38 6.544539e-04
1 1 0 23.0000 39 6.550840e-04
2 2 0 23.0000 0 5.933715e+00
2 2 0 23.0000 1 5.407497e+00
2 2 0 23.0000 2 3.985241e+00
2 2 0 23.0000 3 2.668220e+00
2 2 0 23.0000 4 1.878400e+00
2 2 0 23.0000 5 1.883862e+00
2 2 0 23.0000 6 1.439760e+00
2 2 0 23.0000 7 4.911920e-01
2 2 0 23.0000 8 4.883411e-01
2 2 0 23.0000 9 2.992050e-01
2 2 0 23.0000 10 1.109191e-01
2 2 0 23.0000 11 1.389822e-01
2 2 0 23.0000 12 1.073930e-01
2 2 0 23.0000 13 9.923361e-02
2 2 0 23.0000 14 8.819155e-02
2 2 0 23.0000 15 8.801620e-02
2 2 0 23.0000 16 7.130753e-02
2 2 0 23.0000 17 5.664449e-02
2 2 0 23.0000 18 4.714094e-02
2 2 0 23.0000 19 3.315286e-02
2 2 0 23.0000 20 3.381707e-02
2 2 0 23.0000 21 2.052768e-02
2 2 0 23.0000 22 2.147759e-02
2 2 0 23.0000 23 1.415099e-02
2 2 0 23.0000 24 1.403794e-02
2 2 0 23.0000 25 9.545422e-03
2 2 0 23.0000 26 9.836457e-03
2 2 0 23.0000 27 1.001560e-02
2 2 0 23.0000 28 5.175042e-03
2 2 0 23.0000 29 5.453662e-03
2 2 0 23.0000 30 5.686425e-03
2 2 0 23.0000 31 5.801337e-03
2 2 0 23.0000 32 5.813296e-03
2 2 0 23.0000 33 3.087805e-03
2 2 0 23.0000 34 3.176706e-03
2 2 0 23.0000 35 3.186660e-03
2 2 0 23.0000 36 1.363437e-03
2 2 0 23.0000 37 1.403332e-03
2 2 0 23.0000 38 7.765634e-04
2 2 0 23.0000 39 7.627241e-04
0 0 0 24.0000 0 4.882808e+00
0 0 0 24.0000 1 4.640235e+00
0 0 0 24.0000 2 3.622191e+00
0 0 0 24.0000 3 2.516181e+00
0 0 0 24.0000 4 1.824130e+00
0 0 0 24.0000 5 1.761202e+00
0 0 0 24.0000 6 1.386404e+00
0 0 0 24.0000 7 4.870890e-01
0 0 0 24.0000 8 4.977965e-01
0 0 0 24.0000 9 2.994339e-01
0 0 0 24.0000 10 2.794989e-02
0 0 0 24.0000 11 4.515878e-02
0 0 0 24.0000 12 3.666941e-02
0 0 0 24.0000 13 3.452856e-02
0 0 0 24.0000 14 3.342084e-02
0 0 0 24.0000 15 3.384952e-02
0 0 0 24.0000 16 2.825801e-02
0 0 0 24.0000 17 2.569610e-02
0 0 0 24.0000 18 2.280850e-02
0 0 0 24.0000 19 1.627107e-02
0 0 0 24.0000 20 1.703302e-02
0 0 0 24.0000 21 1.174005e-02
0 0 0 24.0000 22 1.232403e-02
0 0 0 24.0000 23 8.607178e-03
0 0 0 24.0000 24 8.664716e-03
0 0 0 24.0000 25 5.949415e-03
0 0 0 24.0000 26 6.323103e-03
0 0 0 24.0000 27 6.564479e-03
0 0 0 24.0000 28 3.402044e-03
0 0 0 24.0000 29 3.756848e-03
0 0 0 24.0000 30 4.017709e-03
0 0 0 24.0000 31 4.002527e-03
0 0 0 24.0000 32 4.081904e-03
0 0 0 24.0000 33 2.269254e-03
0 0 0 24.0000 34 2.323119e-03
0 0 0 24.0000 35 2.430919e-03
0 0 0 24.0000 36 1.083820e-03
0 0 0 24.0000 37 1.129726e-03
0 0 0 24.0000 38 6.428878e-04
0 0 0 24.0000 39 6.527503e-04
1 1 0 24.0000 0 4.876516e+00
1 1 0 24.0000 1 4.702259e+00
1 1 0 24.0000 2 3.585367e+00
1 1 0 24.0000 3 2.559953e+00
1 1 0 24.0000 4 1.803793e+00
1 1 0 24.0000 5 1.806908e+00
1 1 0 24.0000 6 1.413916e+00
1 1 0 24.0000 7 4.925974e-01
1 1 0 24.0000 8 4.954180e-01
1 1 0 24.0000 9 2.960046e-01
1 1 0 24.0000 10 2.742180e-02
1 1 0 24.0000 11 4.507005e-02
1 1 0 24.0000 12 3.787425e-02
1 1 0 24.0000 13 3.505636e-02
1 1 0 24.0000 14 3.403793e-02
1 1 0 24.0000 15 3.383098e-02
1 1 0 24.0000 16 2.786703e-02
1 1 0 24.0000 17 2.572573e-02
1 1 0 24.0000 18 2.194035e-02
1 1 0 24.0000 19 1.646680e-02
1 1 0 24.0000 20 1.698007e-02
1 1 0 24.0000 21 1.195898e-02
1 1 0 24.0000 22 1.244058e-02
1 1 0 24.0000 23 8.733631e-03
1 1 0 24.0000 24 8.682923e-03
1 1 0 24.0000 25 5.907739e-03
1 1 0 24.0000 26 6.313102e-03
1 1 0 24.0000 27 6.669617e-03
1 1 0 24.0000 28 3.404023e-03
1 1 0 24.0000 29 3.769832e-03
1 1 0 24.0000 30 4.061795e-03
1 1 0 24.0000 31 4.020220e-03
1 1 0 24.0000 32 4.108826e-03
1 1 0 24.0000 33 2.283886e-03
1 1 0 24.0000 34 2.325444e-03
1 1 0 24.0000 35 2.397757e-03
1 1 0 24.0000 36 1.072665e-03
1 1 0 24.0000 37 1.120800e-03
1 1 0 24.0000 38 6.424508e-04
1 1 0 24.0000 39 6.435050e-04
2 2 0 24.0000 0 5.826552e+00
2 2 0 24.0000 1 5.332017e+00
2 2 0 24.0000 2 3.949432e+00
2 2 0 24.0000 3 2.655754e+00
2 2 0 24.0000 4 1.873073e+00
2 2 0 24.0000 5 1.878605e+00
2 2 0 24.0000 6 1.436897e+00
2 2 0 24.0000 7 4.909932e-01
2 2 0 24.0000 8 4.881472e-01
2 2 0 24.0000 9 2.991454e-01
2 2 0 24.0000 10 1.008363e-01
2 2 0 24.0000 11 1.287139e-01
2 2 0 24.0000 12 9.971175e-02
2 2 0 24.0000 13 9.244185e-02
2 2 0 24.0000 14 8.254538e-02
2 2 0 24.0000 15 8.238932e-02
2 2 0 24.0000 16 6.694338e-02
2 2 0 24.0000 17 5.362761e-02
2 2 0 24.0000 18 4.480840e-02
2 2 0 24.0000 19 3.158762e-02
2 2 0 24.0000 20 3.225525e-02
2 2 0 24.0000 21 1.975373e-02
2 2 0 24.0000 22 2.069473e-02
2 2 0 24.0000 23 1.368976e-02
2 2 0 24.0000 24 1.358084e-02
2 2 0 24.0000 25 9.243885e-03
2 2 0 24.0000 26 9.536124e-03
2 2 0 24.0000 27 9.720397e-03
2 2 0 24.0000 28 5.029453e-03
2 2 0 24.0000 29 5.312644e-03
2 2 0 24.0000 30 5.549854e-03
2 2 0 24.0000 31 5.662595e-03
2 2 0 24.0000 32 5.677890e-03
2 2 0 24.0000 33 3.023665e-03
2 2 0 24.0000 34 3.113058e-03
2 2 0 24.0000 35 3.125782e-03
2 2 0 24.0000 36 1.341010e-03
2 2 0 24.0000 37 1.381920e-03
2 2 0 24.0000 38 7.674196e-04
2 2 0 24.0000 39 7.540700e-04
0 0 0 25.0000 0 4.781031e+00
0 0 0 25.0000 1 4.562284e+00
0 0 0 25.0000 2 3.580687e+00
0 0 0 25.0000 3 2.500611e+00
0 0 0 25.0000 4 1.817071e+00
0 0 0 25.0000 5 1.754745e+00
0 0 0 25.0000 6 1.382672e+00
0 0 0 25.0000 7 4.868142e-01
0 0 0 25.0000 8 4.975132e-01
0 0 0 25.0000 9 2.993499e-01
0 0 0 25.0000 10 2.408202e-02
0 0 0 25.0000 11 4.005409e-02
0 0 0 25.0000 12 3.265383e-02
0 0 0 25.0000 13 3.090712e-02
0 0 0 25.0000 14 3.013773e-02
0 0 0 25.0000 15 3.052897e-02
0 0 0 25.0000 16 2.560215e-02
0 0 0 25.0000 17 2.358956e-02
0 0 0 25.0000 18 2.106949e-02
0 0 0 25.0000 19 1.508656e-02
0 0 0 25.0000 20 1.581970e-02
0 0 0 25.0000 21 1.105567e-02
0 0 0 25.0000 22 1.162923e-02
0 0 0 25.0000 23 8.172783e-03
0 0 0 25.0000 24 8.227836e-03
0 0 0 25.0000 25 5.658320e-03
0 0 0 25.0000 26 6.023986e-03
0 0 0 25.0000 27 6.264621e-03
0 0 0 25.0000 28 3.253656e-03
0 0 0 25.0000 29 3.606140e-03
0 0 0 25.0000 30 3.867929e-03
0 0 0 25.0000 31 3.853940e-03
0 0 0 25.0000 32 3.934292e-03
0 0 0 25.0000 33 2.196018e-03
0 0 0 25.0000 34 2.250788e-03
0 0 0 25.0000 35 2.358733e-03
0 0 0 25.0000 36 1.056089e-03
0 0 0 25.0000 37 1.102903e-03
0 0 0 25.0000 38 6.310968e-04
0 0 0 25.0000 39 6.412126e-04
1 1 0 25.0000 0 4.774998e+00
1 1 0 25.0000 1 4.622228e+00
1 1 0 25.0000 2 3.544698e+00
1 1 0 25.0000 3 2.543839e+00
1 1 0 25.0000 4 1.796891e+00
1 1 0 25.0000 5 1.800112e+00
1 1 0 25.0000 6 1.410035e+00
1 1 0 25.0000 7 4.923163e-01
1 1 0 25.0000 8 4.951373e-01
1 1 0 25.0000 9 2.959226e-01
1 1 0 25.0000 10 2.362701e-02
1 1 0 25.0000 11 3.997539e-02
1 1 0 25.0000 12 3.372673e-02
1 1 0 25.0000 13 3.137955e-02
1 1 0 25.0000 14 3.069419e-02
1 1 0 25.0000 15 3.051225e-02
1 1 0 25.0000 16 2.524792e-02
1 1 0 25.0000 17 2.361677e-02
1 1 0 25.0000 18 2.026753e-02
1 1 0 25.0000 19 1.526804e-02
1 1 0 25.0000 20 1.577052e-02
1 1 0 25.0000 21 1.126184e-02
1 1 0 25.0000 22 1.173921e-02
1 1 0 25.0000 23 8.292854e-03
1 1 0 25.0000 24 8.245125e-03
1 1 0 25.0000 25 5.618682e-03
1 1 0 25.0000 26 6.014458e-03
1 1 0 25.0000 27 6.364957e-03
1 1 0 25.0000 28 3.255549e-03
1 1 0 25.0000 29 3.618603e-03
1 1 0 25.0000 30 3.910371e-03
1 1 0 25.0000 31 3.870976e-03
1 1 0 25.0000 32 3.960241e-03
1 1 0 25.0000 33 2.210178e-03
1 1 0 25.0000 34 2.253040e-03
1 1 0 25.0000 35 2.326555e-03
1 1 0 25.0000 36 1.045219e-03
1 1 0 25.0000 37 1.094189e-03
1 1 0 25.0000 38 6.306678e-04
1 1 0 25.0000 39 6.321307e-04
2 2 0 25.0000 0 5.723192e+00
2 2 0 25.0000 1 5.258615e+00
2 2 0 25.0000 2 3.914261e+00
2 2 0 25.0000 3 2.643403e+00
2 2 0 25.0000 4 1.867776e+00
2 2 0 25.0000 5 1.873377e+00
2 2 0 25.0000 6 1.434045e+00
2 2 0 25.0000 7 4.907947e-01
2 2 0 25.0000 8 4.879534e-01
2 2 0 25.0000 9 2.990858e-01
2 2 0 25.0000 10 9.167005e-02
2 2 0 25.0000 11 1.192043e-01
2 2 0 25.0000 12 9.257993e-02
2 2 0 25.0000 13 8.611493e-02
2 2 0 25.0000 14 7.726068e-02
2 2 0 25.0000 15 7.712217e-02
2 2 0 25.0000 16 6.284633e-02
2 2 0 25.0000 17 5.077141e-02
2 2 0 25.0000 18 4.259128e-02
2 2 0 25.0000 19 3.009627e-02
2 2 0 25.0000 20 3.076556e-02
2 2 0 25.0000 21 1.900896e-02
2 2 0 25.0000 22 1.994041e-02
2 2 0 25.0000 23 1.324356e-02
2 2 0 25.0000 24 1.313861e-02
2 2 0 25.0000 25 8.951873e-03
2 2 0 25.0000 26 9.244961e-03
2 2 0 25.0000 27 9.433900e-03
2 2 0 25.0000 28 4.887960e-03
2 2 0 25.0000 29 5.175273e-03
2 2 0 25.0000 30 5.416563e-03
2 2 0 25.0000 31 5.527172e-03
2 2 0 25.0000 32 5.545639e-03
2 2 0 25.0000 33 2.960857e-03
2 2 0 25.0000 34 3.050685e-03
2 2 0 25.0000 35 3.066068e-03
2 2 0 25.0000 36 1.318953e-03
2 2 0 25.0000 37 1.360835e-03
2 2 0 25.0000 38 7.583835e-04
2 2 0 25.0000 39 7.455141e-04
0 0 0 26.0000 0 4.683411e+00
0 0 0 26.0000 1 4.486908e+00
0 0 0 26.0000 2 3.540122e+00
0 0 0 26.0000 3 2.485233e+00
0 0 0 26.0000 4 1.810067e+00
0 0 0 26.0000 5 1.748334e+00
0 0 0 26.0000 6 1.378960e+00
0 0 0 26.0000 7 4.865397e-01
0 0 0 26.0000 8 4.972301e-01
0 0 0 26.0000 9 2.992660e-01
0 0 0 26.0000 10 2.074940e-02
0 0 0 26.0000 11 3.552643e-02
0 0 0 26.0000 12 2.907799e-02
0 0 0 26.0000 13 2.766549e-02
0 0 0 26.0000 14 2.717713e-02
0 0 0 26.0000 15 2.753415e-02
0 0 0 26.0000 16 2.319591e-02
0 0 0 26.0000 17 2.165572e-02
0 0 0 26.0000 18 1.946306e-02
0 0 0 26.0000 19 1.398828e-02
0 0 0 26.0000 20 1.469280e-02
0 0 0 26.0000 21 1.041119e-02
0 0 0 26.0000 22 1.097360e-02
0 0 0 26.0000 23 7.760311e-03
0 0 0 26.0000 24 7.812983e-03
0 0 0 26.0000 25 5.381467e-03
0 0 0 26.0000 26 5.739018e-03
0 0 0 26.0000 27 5.978461e-03
0 0 0 26.0000 28 3.111740e-03
0 0 0 26.0000 29 3.461477e-03
0 0 0 26.0000 30 3.723732e-03
0 0 0 26.0000 31 3.710869e-03
0 0 0 26.0000 32 3.792018e-03
0 0 0 26.0000 33 2.125146e-03
0 0 0 26.0000 34 2.180708e-03
0 0 0 26.0000 35 2.288690e-03
0 0 0 26.0000 36 1.029067e-03
0 0 0 26.0000 37 1.076717e-03
0 0 0 26.0000 38 6.195220e-04
0 0 0 26.0000 39 6.298788e-04
1 1 0 26.0000 0 4.677621e+00
1 1 0 26.0000 1 4.544875e+00
1 1 0 26.0000 2 3.504940e+00
1 1 0 26.0000 3 2.527926e+00
1 1 0 26.0000 4 1.790041e+00
1 1 0 26.0000 5 1.793366e+00
1 1 0 26.0000 6 1.406175e+00
1 1 0 26.0000 7 4.920356e-01
1 1 0 26.0000 8 4.948570e-01
1 1 0 26.0000 9 2.958405e-01
1 1 0 26.0000 10 2.035736e-02
1 1 0 26.0000 11 3.545663e-02
1 1 0 26.0000 12 3.003340e-02
1 1 0 26.0000 13 2.808838e-02
1 1 0 26.0000 14 2.767893e-02
1 1 0 26.0000 15 2.751908e-02
1 1 0 26.0000 16 2.287497e-02
1 1 0 26.0000 17 2.168070e-02
1 1 0 26.0000 18 1.872225e-02
1 1 0 26.0000 19 1.415654e-02
1 1 0 26.0000 20 1.464712e-02
1 1 0 26.0000 21 1.060534e-02
1 1 0 26.0000 22 1.107738e-02
1 1 0 26.0000 23 7.874323e-03
1 1 0 26.0000 24 7.829401e-03
1 1 0 26.0000 25 5.343769e-03
1 1 0 26.0000 26 5.729942e-03
1 1 0 26.0000 27 6.074213e-03
1 1 0 26.0000 28 3.113551e-03
1 1 0 26.0000 29 3.473440e-03
1 1 0 26.0000 30 3.764593e-03
1 1 0 26.0000 31 3.727272e-03
1 1 0 26.0000 32 3.817029e-03
1 1 0 26.0000 33 2.138849e-03
1 1 0 26.0000 34 2.182890e-03
1 1 0 26.0000 35 2.257467e-03
1 1 0 26.0000 36 1.018475e-03
1 1 0 26.0000 37 1.068210e-03
1 1 0 26.0000 38 6.191009e-04
1 1 0 26.0000 39 6.209575e-04
2 2 0 26.0000 0 5.623434e+00
2 2 0 26.0000 1 5.187206e+00
2 2 0 26.0000 2 3.879710e+00
2 2 0 26.0000 3 2.631167e+00
2 2 0 26.0000 4 1.862509e+00
2 2 0 26.0000 5 1.868178e+00
2 2 0 26.0000 6 1.431204e+00
2 2 0 26.0000 7 4.905963e-01
2 2 0 26.0000 8 4.877598e-01
2 2 0 26.0000 9 2.990262e-01
2 2 0 26.0000 10 8.333701e-02
2 2 0 26.0000 11 1.103973e-01
2 2 0 26.0000 12 8.595820e-02
2 2 0 26.0000 13 8.022103e-02
2 2 0 26.0000 14 7.231432e-02
2 2 0 26.0000 15 7.219175e-02
2 2 0 26.0000 16 5.900002e-02
2 2 0 26.0000 17 4.806733e-02
2 2 0 26.0000 18 4.048386e-02
2 2 0 26.0000 19 2.867533e-02
2 2 0 26.0000 20 2.934467e-02
2 2 0 26.0000 21 1.829227e-02
2 2 0 26.0000 22 1.921358e-02
2 2 0 26.0000 23 1.281190e-02
2 2 0 26.0000 24 1.271079e-02
2 2 0 26.0000 25 8.669086e-03
2 2 0 26.0000 26 8.962688e-03
2 2 0 26.0000 27 9.155847e-03
2 2 0 26.0000 28 4.750447e-03
2 2 0 26.0000 29 5.041453e-03
2 2 0 26.0000 30 5.286473e-03
2 2 0 26.0000 31 5.394987e-03
2 2 0 26.0000 32 5.416468e-03
2 2 0 26.0000 33 2.899353e-03
2 2 0 26.0000 34 2.989562e-03
2 2 0 26.0000 35 3.007494e-03
2 2 0 26.0000 36 1.297258e-03
2 2 0 26.0000 37 1.340071e-03
2 2 0 26.0000 38 7.494538e-04
2 2 0 26.0000 39 7.370553e-04
0 0 0 27.0000 0 4.589697e+00
0 0 0 27.0000 1 4.413983e+00
0 0 0 27.0000 2 3.500467e+00
0 0 0 27.0000 3 2.470043e+00
0 0 0 27.0000 4 1.803117e+00
0 0 0 27.0000 5 1.741971e+00
0 0 0 27.0000 6 1.375268e+00
0 0 0 27.0000 7 4.862655e-01
0 0 0 27.0000 8 4.969474e-01
0 0 0 27.0000 9 2.991821e-01
0 0 0 27.0000 10 1.787796e-02
0 0 0 27.0000 11 3.151057e-02
0 0 0 27.0000 12 2.589373e-02
0 0 0 27.0000 13 2.476386e-02
0 0 0 27.0000 14 2.450737e-02
0 0 0 27.0000 15 2.483312e-02
0 0 0 27.0000 16 2.101582e-02
0 0 0 27.0000 17 1.988042e-02
0 0 0 27.0000 18 1.797911e-02
0 0 0 27.0000 19 1.296995e-02
0 0 0 27.0000 20 1.364617e-02
0 0 0 27.0000 21 9.804281e-03
0 0 0 27.0000 22 1.035493e-02
0 0 0 27.0000 23 7.368657e-03
0 0 0 27.0000 24 7.419048e-03
0 0 0 27.0000 25 5.118161e-03
0 0 0 27.0000 26 5.467531e-03
0 0 0 27.0000 27 5.705372e-03
0 0 0 27.0000 28 2.976014e-03
0 0 0 27.0000 29 3.322618e-03
0 0 0 27.0000 30 3.584912e-03
0 0 0 27.0000 31 3.573109e-03
0 0 0 27.0000 32 3.654889e-03
0 0 0 27.0000 33 2.056561e-03
0 0 0 27.0000 34 2.112810e-03
0 0 0 27.0000 35 2.220727e-03
0 0 0 27.0000 36 1.002736e-03
0 0 0 27.0000 37 1.051153e-03
0 0 0 27.0000 38 6.081596e-04
0 0 0 27.0000 39 6.187454e-04
1 1 0 27.0000 0 4.584136e+00
1 1 0 27.0000 1 4.470069e+00
1 1 0 27.0000 2 3.466065e+00
1 1 0 27.0000 3 2.512212e+00
1 1 0 27.0000 4 1.783243e+00
1 1 0 27.0000 5 1.786671e+00
1 1 0 27.0000 6 1.402336e+00
1 1 0 27.0000 7 4.917552e-01
1 1 0 27.0000 8 4.945770e-01
1 1 0 27.0000 9 2.957585e-01
1 1 0 27.0000 10 1.754017e-02
1 1 0 27.0000 11 3.144865e-02
1 1 0 27.0000 12 2.674451e-02
1 1 0 27.0000 13 2.514239e-02
1 1 0 27.0000 14 2.495988e-02
1 1 0 27.0000 15 2.481952e-02
1 1 0 27.0000 16 2.072504e-02
1 1 0 27.0000 17 1.990334e-02
1 1 0 27.0000 18 1.729478e-02
1 1 0 27.0000 19 1.312597e-02
1 1 0 27.0000 20 1.360375e-02
1 1 0 27.0000 21 9.987115e-03
1 1 0 27.0000 22 1.045287e-02
1 1 0 27.0000 23 7.476914e-03
1 1 0 27.0000 24 7.434638e-03
1 1 0 27.0000 25 5.082307e-03
1 1 0 27.0000 26 5.458884e-03
1 1 0 27.0000 27 5.796750e-03
1 1 0 27.0000 28 2.977746e-03
1 1 0 27.0000 29 3.334101e-03
1 1 0 27.0000 30 3.624249e-03
1 1 0 27.0000 31 3.588903e-03
1 1 0 27.0000 32 3.678995e-03
1 1 0 27.0000 33 2.069822e-03
1 1 0 27.0000 34 2.114925e-03
1 1 0 27.0000 35 2.190431e-03
1 1 0 27.0000 36 9.924154e-04
1 1 0 27.0000 37 1.042847e-03
1 1 0 27.0000 38 6.077461e-04
1 1 0 27.0000 39 6.099817e-04
2 2 0 27.0000 0 5.527095e+00
2 2 0 27.0000 1 5.117711e+00
2 2 0 27.0000 2 3.845764e+00
2 2 0 27.0000 3 2.619044e+00
2 2 0 27.0000 4 1.857272e+00
2 2 0 27.0000 5 1.863007e+00
2 2 0 27.0000 6 1.428374e+00
2 2 0 27.0000 7 4.903981e-01
2 2 0 27.0000 8 4.875664e-01
2 2 0 27.0000 9 2.989666e-01
2 2 0 27.0000 10 7.576142e-02
2 2 0 27.0000 11 1.022409e-01
2 2 0 27.0000 12 7.981008e-02
2 2 0 27.0000 13 7.473052e-02
2 2 0 27.0000 14 6.768463e-02
2 2 0 27.0000 15 6.757653e-02
2 2 0 27.0000 16 5.538911e-02
2 2 0 27.0000 17 4.550727e-02
2 2 0 27.0000 18 3.848071e-02
2 2 0 27.0000 19 2.732149e-02
2 2 0 27.0000 20 2.798940e-02
2 2 0 27.0000 21 1.760260e-02
2 2 0 27.0000 22 1.851324e-02
2 2 0 27.0000 23 1.239431e-02
2 2 0 27.0000 24 1.229690e-02
2 2 0 27.0000 25 8.395232e-03
2 2 0 27.0000 26 8.689033e-03
2 2 0 27.0000 27 8.885989e-03
2 2 0 27.0000 28 4.616804e-03
2 2 0 27.0000 29 4.911094e-03
2 2 0 27.0000 30 5.159508e-03
2 2 0 27.0000 31 5.265963e-03
2 2 0 27.0000 32 5.290306e-03
2 2 0 27.0000 33 2.839127e-03
2 2 0 27.0000 34 2.929664e-03
2 2 0 27.0000 35 2.950039e-03
2 2 0 27.0000 36 1.275920e-03
2 2 0 27.0000 37 1.319625e-03
2 2 0 27.0000 38 7.406292e-04
2 2 0 27.0000 39 7.286925e-04
0 0 0 28.0000 0 4.499659e+00
0 0 0 28.0000 1 4.343390e+00
0 0 0 28.0000 2 3.461690e+00
0 0 0 28.0000 3 2.455038e+00
0 0 0 28.0000 4 1.796220e+00
0 0 0 28.0000 5 1.735654e+00
0 0 0 28.0000 6 1.371596e+00
0 0 0 28.0000 7 4.859916e-01
0 0 0 28.0000 8 4.966650e-01
0 0 0 28.0000 9 2.990982e-01
